"MacroTrends Data Download"
"ARCH - Historical Price and Volume Data"
"Note: Historical prices are adjusted for stock splits."

"Disclaimer and Terms of Use: Historical stock data is provided 'as is' and solely for informational purposes, not for trading purposes or advice."
"MacroTrends LLC expressly disclaims the accuracy, adequacy, or completeness of any data and shall not be liable for any errors, omissions or other defects in, "
"delays or interruptions in such data, or for any actions taken in reliance thereon.  Neither MacroTrends LLC nor any of our information providers will be liable"
"for any damages relating to your use of the data provided."


"ATTRIBUTION: Proper attribution requires clear indication of the data source as ""www.macrotrends.net""."
"A ""dofollow"" backlink to the originating page is also required if the data is displayed on a web page."


date,open,high,low,close,volume
2019-02-12,81.81,82.37,81.27,82.05,207671
2019-02-13,82.3,84.15,82.06,83.25,318034
2019-02-14,86.01,89.76,81.93,89.38,884120
2019-02-15,90.92,91.06,86.545,88.37,366568
2019-02-19,87.56,90.105,87.56,89.85,251889
2019-02-20,89.9,91.67,89.15,90.93,309001
2019-02-21,90.96,91.79,89.82,91.71,348686
2019-02-22,92,94,90.69,90.86,215888
2019-02-25,90.86,91.73,90.3,90.96,344286
2019-02-26,90.96,92.98,90.96,91.93,285768
2019-02-27,91.98,93.82,91.83,93.55,298297
2019-02-28,93.45,94.095,92.62,93.16,289203
2019-03-01,93.31,94.2,92.47,93.64,337401
2019-03-04,93.09,93.75,90.07,90.68,216855
2019-03-05,90.59,92.5,90.59,91.88,262794
2019-03-06,92.04,92.04,89.01,89.06,190369
2019-03-07,89.26,90.24,87.59,89.19,201937
2019-03-08,88.29,89.34,87.76,88.57,201609
2019-03-11,88.94,91.15,88.47,90.76,252904
2019-03-12,90.73,92.18,90.15,91.56,192405
2019-03-13,92.07,92.9025,91.3,92.49,314708
2019-03-14,92.43,92.82,91.61,92.48,290632
2019-03-15,92.32,93,90.51,90.82,293008
2019-03-18,91.07,92.11,90.57,91.3,140488
2019-03-19,91.77,92.57,91.125,91.67,253096
2019-03-20,91.35,91.42,89.51,89.8,197399
2019-03-21,89.73,92.56,89.73,91.84,257201
2019-03-22,91.34,92.5,90.53,90.58,279330
2019-03-25,90.41,90.725,88.8101,89.72,202538
2019-03-26,90.84,92.08,90.3,90.99,249142
2019-03-27,90.85,91.43,89.05,89.42,253887
2019-03-28,89.43,92.405,89.295,92.35,212883
2019-03-29,93.13,93.33,90.8,91.27,304169
2019-04-01,92.18,93.128,90.615,91.76,341083
2019-04-02,92.15,92.15,90.23,91.27,197335
2019-04-03,91.91,92.32,90.19,90.49,213062
2019-04-04,90.36,91.49,90,90.74,171900
2019-04-05,90.75,92.12,90.38,91.74,240428
2019-04-08,91.67,92.07,90.13,90.45,182955
2019-04-09,90.27,90.27,88.47,88.65,147373
2019-04-10,89.2,89.685,88.315,88.98,277974
2019-04-11,88.85,89.39,86.71,87.32,214078
2019-04-12,87.96,88.3931,87.12,87.21,174885
2019-04-15,86.81,87.61,84.7874,86.71,205326
2019-04-16,86.95,89.34,86.38,88.86,350318
2019-04-17,88.82,90.26,88.03,89.87,217429
2019-04-18,89.17,90.63,88.59,89.54,227405
2019-04-22,89.9,91.93,89.55,91.63,358782
2019-04-23,97.15,101.92,97.03,99.96,844500
2019-04-24,101,101.22,99.29,99.75,446736
2019-04-25,99.32,100.16,98.52,98.53,333908
2019-04-26,98.49,100.33,98.13,99.74,187560
2019-04-29,99.79,100.65,99.14,99.67,302034
2019-04-30,99.4,99.55,96.7,96.98,222131
2019-05-01,97.18,97.89,95.66,96.91,156810
2019-05-02,96.33,97.15,94.38,94.98,230822
2019-05-03,95.65,98.025,95.26,97.73,256489
2019-05-06,96.72,97.97,96.06,96.95,184060
2019-05-07,96.26,97.225,95.39,96.52,167286
2019-05-08,96.53,96.805,94.77,95.62,156249
2019-05-09,95.04,96.58,93.8855,95.72,176455
2019-05-10,95.65,97.58,94.92,97.32,198134
2019-05-13,96.27,96.572,91.58,91.65,248170
2019-05-14,91.84,93.39,91.78,92.46,149514
2019-05-15,91.79,93.055,91.79,92.69,137062
2019-05-16,93.04,95.04,92.68,92.81,139253
2019-05-17,91.93,92.89,89.83,90.28,204165
2019-05-20,89.75,90.59,89,89.42,216473
2019-05-21,90.14,91.16,89.97,90.21,111131
2019-05-22,89.8,90.89,89,89.97,218703
2019-05-23,88.78,89.09,86.74,88.33,275011
2019-05-24,89.61,89.61,88.01,88.61,175178
2019-05-28,88.78,89.84,87.8,87.85,195120
2019-05-29,86.71,88.305,86.565,87.79,174997
2019-05-30,87.13,88.56,86.95,87.62,194152
2019-05-31,86.34,88.48,85.79,88.15,288915
2019-06-03,87.95,89.48,87.21,87.5,222038
2019-06-04,88.01,89.58,86.63,89.27,294102
2019-06-05,89.14,89.25,86.75,88.04,221565
2019-06-06,87.91,88.69,87.27,87.69,178388
2019-06-07,87.6,89.085,87.03,88.75,191685
2019-06-10,89.2,90.43,88.62,88.84,134352
2019-06-11,89.72,91.12,89,89.53,197334
2019-06-12,88.55,90.05,87.23,87.97,244140
2019-06-13,88.75,89.68,87.64,88.13,206649
2019-06-14,87.8,89.94,87.34,88.65,201108
2019-06-17,88.44,89.87,88.14,89.27,197967
2019-06-18,89.69,92.76,89.18,90.4,175423
2019-06-19,95.85,97.8,93.61,94.41,593564
2019-06-20,95.23,97.095,94.11,94.35,384097
2019-06-21,93.98,95.54,93.38,93.91,343569
2019-06-24,94.04,94.46,91.95,91.98,142125
2019-06-25,91.98,91.98,88.67,88.78,184312
2019-06-26,88.66,90.43,88.56,90.06,119863
2019-06-27,90.63,91.43,88.82,91,149586
2019-06-28,91.51,94.27,91.16,94.21,246240
2019-07-01,95,95.5,92.8,93.81,118141
2019-07-02,93.89,94.375,89.7,90.4,150190
2019-07-03,90.7,92.18,90.02,90.51,119688
2019-07-05,90.19,91.01,89.345,90.99,144870
2019-07-08,90.62,92.5,90.62,91.06,110646
2019-07-09,90.95,91.24,88.03,89.86,109120
2019-07-10,90.67,92.16,88.76,89.47,148430
2019-07-11,89.47,89.47,87.62,89.17,137504
2019-07-12,89.23,90.61,89.23,90.22,126565
2019-07-15,90.39,91.9975,88.44,88.65,189353
2019-07-16,88.16,89.7,87.85,89.54,218827
2019-07-17,89.48,89.92,87.52,88.11,181699
2019-07-18,87.97,87.97,85.75,86,224442
2019-07-19,85.94,87,85.48,86.69,155870
2019-07-22,86.75,88.85,86.75,88.5,298857
2019-07-23,89.21,90.99,88.2932,90.26,380946
2019-07-24,92.47,94.955,87.5524,91.13,534553
2019-07-25,91.26,91.42,88.38,89.05,303125
2019-07-26,89.81,91.555,89.5,91.48,330591
2019-07-29,91.43,92.23,89.05,90.27,254789
2019-07-30,90.07,91.82,88.58,91.6,257704
2019-07-31,91.64,92.37,89.08,89.16,309714
2019-08-01,89.02,89.53,77.915,78.54,813412
2019-08-02,78.61,79.58,77.05,78.29,517164
2019-08-05,76.38,77.495,75.25,77.19,400658
2019-08-06,75.55,76.46,75,76.12,261256
2019-08-07,74.2,76.28,73.84,75.78,430528
2019-08-08,76.44,79.34,76.44,78.53,304364
2019-08-09,78.15,78.28,75.9,76.08,242630
2019-08-12,75.5,75.58,74.08,75.53,163377
2019-08-13,75.44,78.76,75.44,77.54,223933
2019-08-14,75.58,76.635,74.36,75.5,253246
2019-08-15,75.65,76.03,74.19,75.38,227240
2019-08-16,75.84,77.63,75.72,76.82,190394
2019-08-19,76.83,78.56,76.61,77.95,195111
2019-08-20,77.23,77.935,76.7,76.81,134587
2019-08-21,77.37,78.21,76.78,77.87,221181
2019-08-22,77.52,77.56,74.9,75.08,179195
2019-08-23,74.19,74.5,72.3,72.53,233191
2019-08-26,73.02,74.9006,72.46,74.78,153005
2019-08-27,75.27,77.19,75.05,76.38,337809
2019-08-28,75.88,75.885,72.99,74.06,278916
2019-08-29,74.41,76.15,74.17,75.34,171269
2019-08-30,75.83,76.95,75.33,76.56,153905
2019-09-03,75.54,77,75,76.7,247671
2019-09-04,77.79,78.5447,77.19,77.7,198632
2019-09-05,78.69,79.53,75.99,76.16,218884
2019-09-06,78.22,78.22,75.97,76.64,251260
2019-09-09,77.04,81.25,77.04,81,220608
2019-09-10,81.31,83.43,81.31,82.1,250484
2019-09-11,83.06,85.65,81.48,82.5,377331
2019-09-12,81.93,83.55,80.27,80.42,434866
2019-09-13,82.83,83,79.85,80.57,234931
2019-09-16,81.43,82.7898,80.975,81.99,217011
2019-09-17,81.07,81.21,79.765,80.58,183176
2019-09-18,79.8,79.81,75.46,77.54,395651
2019-09-19,77.71,78.17,75,75.99,233689
2019-09-20,75.28,75.79,70.93,71.94,540643
2019-09-23,71.17,74.56,70.16,73.12,219910
2019-09-24,72.36,73.17,68.63,69.31,257465
2019-09-25,68.91,72.89,68.7,72.31,283176
2019-09-26,71.87,72.855,70.875,72.5,172326
2019-09-27,72.55,75.58,72.5,74.41,289670
2019-09-30,73.89,74.94,72.89,74.2,212831
2019-10-01,74.98,76.695,72.78,73.58,259076
2019-10-02,73.5,75.48,72.54,74.64,196460
2019-10-03,74.07,76.25,73.6,76.16,208950
2019-10-04,76.19,77.53,75.02,76.73,204762
2019-10-07,76.47,76.9,75.1,75.57,210475
2019-10-08,74.52,74.95,71.49,74.32,208335
2019-10-09,74.32,76.2,74.32,75.9,158193
2019-10-10,75.75,78.555,75.34,77.41,186711
2019-10-11,78.72,81.255,77.88,79.33,203249
2019-10-14,78.46,79.66,77.4529,79.29,104690
2019-10-15,78.82,80.11,78.25,79.04,200259
2019-10-16,75.9,79.95,75.9,78.84,106035
2019-10-17,79.48,80.25,78.86,79.46,121312
2019-10-18,79.29,80.01,78.56,78.98,175469
2019-10-21,79.84,80.6,78.79,78.93,197661
2019-10-22,82.87,89.42,81.21,83.29,625006
2019-10-23,84.84,86.605,82.56,86,541484
2019-10-24,86.36,86.5,83.755,84.94,254340
2019-10-25,84.61,85.88,83.55,83.58,260134
2019-10-28,83.47,85.5,83.47,83.81,250490
2019-10-29,83.4,84.425,79.82,82.44,412033
2019-10-30,81.96,82.83,81.425,82.06,164629
2019-10-31,80.74,81.25,78.33,78.89,357780
2019-11-01,78.48,80.07,76.36,79.03,314292
2019-11-04,80.05,80.06,77.38,77.89,165093
2019-11-05,78.39,80.1393,77.73,79.41,202298
2019-11-06,79.3,80.44,78.855,80.34,390928
2019-11-07,81.18,81.605,77,78.95,186444
2019-11-08,78.96,81.1,78.96,80.42,268127
2019-11-11,79.88,79.88,77.35,77.76,206796
2019-11-12,77.95,77.95,75.4675,75.72,218780
2019-11-13,75.09,76.51,74.25,75.82,428909
2019-11-14,75.85,77.18,75.85,76.88,164708
2019-11-15,77.12,77.59,75.96,76.43,324464
2019-11-18,76.15,76.15,74.15,75.39,228636
2019-11-19,75.65,75.94,74.9,75.47,184592
2019-11-20,75.31,76.34,74.88,75.02,1012567
2019-11-21,75.13,75.75,73.48,75.23,262610
2019-11-22,75.4,76.145,74.39,74.81,477959
2019-11-25,75.05,77.05,75.04,75.47,245618
2019-11-26,75.77,76.5,75.345,75.48,389305
2019-11-27,75.27,76,74.13,75.17,151166
2019-11-29,74.76,74.95,73.79,74.11,56904
2019-12-02,73.97,74.31,71.755,72.81,182757
2019-12-03,72.17,73.32,70.89,73.05,144889
2019-12-04,73.55,74.995,72.9,74.12,113046
2019-12-05,74.35,74.45,73.25,73.76,194742
2019-12-06,74.59,75.605,74.28,75.25,184249
2019-12-09,75.38,76.755,75.1,75.58,289791
2019-12-10,75.65,76.24,75.19,75.96,186947
2019-12-11,75.99,76.05,74.85,75.42,161684
2019-12-12,75.44,78.06,74.77,77.64,569292
2019-12-13,77.27,77.415,73.56,74.02,412969
2019-12-16,74.49,77.71,74.24,76.69,211436
2019-12-17,76.74,77.04,72.7,73.89,240477
2019-12-18,73.7,75.43,73.7,75.04,230013
2019-12-19,75.02,75.555,72.33,73.11,215478
2019-12-20,73,73.35,69.895,70.41,1027203
2019-12-23,70.54,71.245,69.65,70.54,382320
2019-12-24,70.63,71.96,69.83,71.36,213705
2019-12-26,71.27,71.89,70.955,71.46,162713
2019-12-27,71.53,71.96,71.05,71.44,84878
2019-12-30,71.53,72.56,71.17,71.3,174166
2019-12-31,70.97,72.48,70.97,71.74,155039
2020-01-02,72.33,74.67,72.33,73.47,232679
2020-01-03,73.2,74.46,73,73.54,242997
2020-01-06,73.35,75.265,72.27,72.35,386118
2020-01-07,72.47,72.94,71.22,71.92,363124
2020-01-08,71.92,72.5712,70,70.7,312627
2020-01-09,70.79,72,70.25,71.04,304058
2020-01-10,70.89,71.56,69.8,69.93,237852
2020-01-13,70.05,71.955,69.52,71.77,233337
2020-01-14,71.46,71.565,68.98,69.6,357406
2020-01-15,69.47,69.81,65.44,66.65,503635
2020-01-16,67.39,69.98,67.39,68.75,207723
2020-01-17,69,69.28,64.85,66.3,479489
2020-01-21,66.13,66.13,61.98,62.45,395101
2020-01-22,62.51,62.74,59.45,60.94,682189
2020-01-23,60.47,60.47,58.81,59.79,367156
2020-01-24,59.78,59.78,55.345,57.21,551318
2020-01-27,55.99,56.24,54.52,55.5,579174
2020-01-28,55.96,56.34,54.19,54.98,464548
2020-01-29,54.96,55.06,53.79,54.54,663861
2020-01-30,53.94,55.485,52.84,54.1,419560
2020-01-31,53.44,54,51.1,51.53,401330
2020-02-03,51.74,52.07,50.75,51.5,643926
2020-02-04,52,55.14,51.98,54.26,522696
2020-02-05,55.12,59.82,54.82,58.6,833800
2020-02-06,58.17,62.19,55.65,57.47,818921
2020-02-07,57.06,57.36,54.7,55.69,302174
2020-02-10,55.48,56.985,54.92,56.21,386702
2020-02-11,56.91,58.34,56.51,57.68,482328
2020-02-12,58.57,59.49,55.98,56.51,333366
2020-02-13,55.91,57.06,55.23,56.92,271632
2020-02-14,57.28,57.43,55.61,56.01,199037
2020-02-18,55.77,56.03,54,55.22,300080
2020-02-19,55.8,55.96,54.64,55.32,252258
2020-02-20,55.29,55.29,53.51,53.74,652139
2020-02-21,53.05,53.185,50.57,51.44,487293
2020-02-24,50,52.435,48.34,52.07,485792
2020-02-25,52.3,52.305,49.41,50.67,386120
2020-02-26,50.72,50.78,46.39,46.76,609359
2020-02-27,45.45,49.8517,45.01,48.79,574192
2020-02-28,47.97,52.77,47.97,50.35,477431
2020-03-02,49.89,50.22,45.82,46.97,714440
2020-03-03,47.16,47.62,44.52,46.71,470571
2020-03-04,46.79,47.97,45.885,47.18,250023
2020-03-05,46.38,46.865,44.11,45.54,431678
2020-03-06,44.43,45.49,43.21,44.35,740206
2020-03-09,36.86,40.82,35.06,37.53,585455
2020-03-10,38.73,39.92,35.1001,37.21,728009
2020-03-11,36.15,36.7,32.81,34.3,801674
2020-03-12,31.78,34.56,30.98,31.55,656179
2020-03-13,34.19,36.48,31.29,36.1,731863
2020-03-16,33,35.99,30.01,35.04,605286
2020-03-17,35.4,42.96,34.9681,40.91,1126322
2020-03-18,38.73,41.07,31.01,32.57,663145
2020-03-19,32.24,36.91,31.12,33.91,381514
2020-03-20,34.31,36.26,31.87,33.27,707938
2020-03-23,33.53,34.82,30.1,30.92,371589
2020-03-24,33.24,33.24,28.89,31.35,419199
2020-03-25,31.23,34.42,28.58,33.24,484660
2020-03-26,33.61,34.29,29.86,30.91,640480
2020-03-27,29.72,30.18,27.21,27.32,754253
2020-03-30,27.58,27.96,25.37,27.38,966024
2020-03-31,27.99,30.75,26.69,28.9,404133
2020-04-01,28.01,31.15,27.51,30.51,390900
2020-04-02,31.03,32.68,28.84,31.11,323418
2020-04-03,32.06,32.43,29.1,30.92,257010
2020-04-06,32.6,33.335,31.53,32.89,306180
2020-04-07,33.41,35.13,30.31,30.59,629608
2020-04-08,30.79,32.68,30.5,31.87,304433
2020-04-09,32.62,36.15,32.28,34.77,631128
2020-04-13,34.44,34.99,33.06,34.52,390594
2020-04-14,35.48,37.29,34.26,35.22,621225
2020-04-15,33.82,33.95,30.1606,31.59,489913
2020-04-16,31.5,31.5,28.4,28.82,474166
2020-04-17,29,30.3371,28,28.06,325590
2020-04-20,27.43,29.745,25.9,28.85,333118
2020-04-21,28.51,28.51,27,28.09,754551
2020-04-22,29.64,31.4,28.92,29.54,715236
2020-04-23,27.83,28.91,24.035,25.98,1716407
2020-04-24,26.03,26.57,23.03,23.57,1566040
