Macrotrends Data Download



DISCLAIMER AND TERMS OF USE: HISTORICAL DATA IS PROVIDED "AS IS" AND SOLELY
FOR INFORMATIONAL PURPOSES - NOT FOR TRADING PURPOSES OR ADVICE.
NEITHER MACROTRENDS LLC NOR ANY OF OUR INFORMATION PROVIDERS WILL BE LIABLE
FOR ANY DAMAGES RELATING TO YOUR USE OF THE DATA PROVIDED.



ATTRIBUTION: Proper attribution requires clear indication of the data source as "www.macrotrends.net".
A "dofollow" backlink to the originating page is also required if the data is displayed on a web page.


date, value
2017-10-05,2.8000
2017-10-06,2.9300
2017-10-09,2.8700
2017-10-10,2.8900
2017-10-11,2.8900
2017-10-12,2.9500
2017-10-13,2.9900
2017-10-16,2.8700
2017-10-17,2.8800
2017-10-18,2.8100
2017-10-19,2.8300
2017-10-20,2.8000
2017-10-23,2.9500
2017-10-24,2.9500
2017-10-25,2.9800
2017-10-26,2.9100
2017-10-27,2.7800
2017-10-30,2.9400
2017-10-31,2.8400
2017-11-01,2.6800
2017-11-02,2.6800
2017-11-03,2.7500
2017-11-06,3.0100
2017-11-07,3.0700
2017-11-08,3.1600
2017-11-09,3.1800
2017-11-10,3.1700
2017-11-13,3.1300
2017-11-14,3.0600
2017-11-15,3.1600
2017-11-16,3.0900
2017-11-17,3.0400
2017-11-20,3.0400
2017-11-21,3.0500
2017-11-22,3.0500
2017-11-23,3.0500
2017-11-24,3.0500
2017-11-27,2.8800
2017-11-28,2.8800
2017-11-29,3.0600
2017-11-30,3.0600
2017-12-01,2.8400
2017-12-04,2.9100
2017-12-05,2.8600
2017-12-06,2.8600
2017-12-07,2.8100
2017-12-08,2.7800
2017-12-11,2.8100
2017-12-12,2.8700
2017-12-13,2.8700
2017-12-14,2.6900
2017-12-15,2.6000
2017-12-18,2.7100
2017-12-19,2.7500
2017-12-20,2.7200
2017-12-21,2.6400
2017-12-22,2.6300
2017-12-26,2.6800
2017-12-27,2.7600
2017-12-28,2.9700
2017-12-29,3.6900
2018-01-02,6.2400
2018-01-03,6.2400
2018-01-04,4.6500
2018-01-08,2.8900
2018-01-09,2.9300
2018-01-10,3.1600
2018-01-11,3.1600
2018-01-12,4.0600
2018-01-16,5.4600
2018-01-17,3.9200
2018-01-18,3.9200
2018-01-19,3.2000
2018-01-22,3.1300
2018-01-23,3.3500
2018-01-24,3.5400
2018-01-25,3.5400
2018-01-26,3.5800
2018-01-29,3.6000
2018-01-30,3.6000
2018-01-31,3.3400
2018-02-01,3.0600
2018-02-02,2.9100
2018-02-05,2.8500
2018-02-06,2.7500
2018-02-07,2.7400
2018-02-08,2.7400
2018-02-09,2.6600
2018-02-12,2.6000
2018-02-13,2.5800
2018-02-14,2.5300
2018-02-15,2.4900
2018-02-16,2.4900
2018-02-20,2.6100
2018-02-21,2.6500
2018-02-22,2.6500
2018-02-23,2.5800
2018-02-26,2.6000
2018-02-27,2.5900
2018-02-28,2.6600
2018-03-01,2.6700
2018-03-02,2.6700
2018-03-05,2.7000
2018-03-06,2.7000
2018-03-07,2.8000
2018-03-08,2.8000
2018-03-09,2.7100
2018-03-12,2.7800
2018-03-13,2.7600
2018-03-14,2.6900
2018-03-15,2.7000
2018-03-16,2.6200
2018-03-19,2.6200
2018-03-20,2.7100
2018-03-21,2.7400
2018-03-22,2.6200
2018-03-23,2.5800
2018-03-26,2.6300
2018-03-27,2.6000
2018-03-28,2.6400
2018-03-29,2.8100
2018-04-02,2.7500
2018-04-03,2.7500
2018-04-04,2.8100
2018-04-05,2.8100
2018-04-06,2.8100
2018-04-09,2.7800
2018-04-10,2.7800
2018-04-11,2.7400
2018-04-12,2.7600
2018-04-13,2.8200
2018-04-16,2.8800
2018-04-17,2.8400
2018-04-18,2.8500
2018-04-19,2.8000
2018-04-20,2.7800
2018-04-23,2.7800
2018-04-24,2.7900
2018-04-25,2.8100
2018-04-26,2.8100
2018-04-27,2.8200
2018-04-30,2.7500
2018-05-01,2.7500
2018-05-02,2.7700
2018-05-03,2.7500
2018-05-04,2.7500
2018-05-07,2.7400
2018-05-08,2.7700
2018-05-09,2.7500
2018-05-10,2.7800
2018-05-11,2.7500
2018-05-14,2.8400
2018-05-15,2.8300
2018-05-16,2.8500
2018-05-17,2.7500
2018-05-18,2.7500
2018-05-21,2.7700
2018-05-22,2.7600
2018-05-23,2.8900
2018-05-24,2.8800
2018-05-25,2.8800
2018-05-29,2.8400
2018-05-30,2.8300
2018-05-31,2.9400
2018-06-01,2.9100
2018-06-04,2.8900
2018-06-05,2.8900
2018-06-06,2.8900
2018-06-07,3.0200
2018-06-08,2.9100
2018-06-11,3.0000
2018-06-12,2.9800
2018-06-13,2.9800
2018-06-14,2.9900
2018-06-15,3.0200
2018-06-18,2.9900
2018-06-19,2.9500
2018-06-20,2.9600
2018-06-21,3.0800
2018-06-22,2.9500
2018-06-25,2.9600
2018-06-26,2.9800
2018-06-27,3.0100
2018-06-28,2.9900
2018-06-29,2.9600
2018-07-02,2.9000
2018-07-03,2.9000
2018-07-05,2.9100
2018-07-06,2.9100
2018-07-09,2.9000
2018-07-10,2.9000
2018-07-11,2.8900
2018-07-12,2.8900
2018-07-13,2.8600
2018-07-16,2.7600
2018-07-17,2.8100
2018-07-18,2.8000
2018-07-19,2.7500
2018-07-20,2.7900
2018-07-23,2.7900
2018-07-24,2.7300
2018-07-25,2.8200
2018-07-26,2.8200
2018-07-27,2.7800
2018-07-30,2.7500
2018-07-31,2.8200
2018-08-01,2.8000
2018-08-02,2.7700
2018-08-03,2.8600
2018-08-06,2.8500
2018-08-07,2.9500
2018-08-08,2.9900
2018-08-09,3.0200
2018-08-10,2.9600
2018-08-13,2.9200
2018-08-14,3.0200
2018-08-15,3.0200
2018-08-16,3.0200
2018-08-17,3.0100
2018-08-20,3.0400
2018-08-21,3.0100
2018-08-22,3.0200
2018-08-23,3.0100
2018-08-24,2.9900
2018-08-27,2.9800
2018-08-28,2.9800
2018-08-29,2.9600
2018-08-30,2.9600
2018-08-31,2.9800
2018-09-04,2.9600
2018-09-05,3.0000
2018-09-06,2.9300
2018-09-07,2.8800
2018-09-10,2.9000
2018-09-11,2.9400
2018-09-12,2.9800
2018-09-13,2.9400
2018-09-14,2.9100
2018-09-17,2.9500
2018-09-18,3.0000
2018-09-19,3.1100
2018-09-20,3.0700
2018-09-21,3.0200
2018-09-24,3.0400
2018-09-25,3.1200
2018-09-26,3.1000
2018-09-27,3.0500
2018-09-28,3.0100
2018-10-01,3.1300
2018-10-02,3.1400
2018-10-03,3.2600
2018-10-04,3.3900
2018-10-05,3.2500
2018-10-08,3.2800
2018-10-09,3.4000
2018-10-10,3.4500
2018-10-11,3.1600
2018-10-12,3.1900
2018-10-15,3.2600
2018-10-16,3.2700
2018-10-17,3.3000
2018-10-18,3.2800
2018-10-19,3.2000
2018-10-22,3.2000
2018-10-23,3.2800
2018-10-24,3.4200
2018-10-25,3.4200
2018-10-26,3.2700
2018-10-29,3.2000
2018-10-30,3.2700
2018-10-31,3.3100
2018-11-01,3.3600
2018-11-02,3.2600
2018-11-05,3.5300
2018-11-06,3.5300
2018-11-07,3.5400
2018-11-08,3.5400
2018-11-09,3.7400
2018-11-12,3.9600
2018-11-13,4.1000
2018-11-14,4.1000
2018-11-15,4.6900
2018-11-16,4.3000
2018-11-19,4.6500
2018-11-20,4.6500
2018-11-21,4.7000
2018-11-26,4.2800
2018-11-27,4.2800
2018-11-28,4.5000
2018-11-29,4.5000
2018-11-30,4.6100
2018-12-03,4.4000
2018-12-04,4.4000
2018-12-05,4.6900
2018-12-06,4.4400
2018-12-07,4.5100
2018-12-10,4.5400
2018-12-11,4.5300
2018-12-12,4.5300
2018-12-13,4.3100
2018-12-14,3.9900
2018-12-17,3.8000
2018-12-18,3.8000
2018-12-19,3.6400
2018-12-20,3.7000
2018-12-21,3.7000
2018-12-26,3.4200
2018-12-27,3.1000
2018-12-28,3.2500
2019-01-02,3.2500
2019-01-03,2.7200
2019-01-04,2.8000
2019-01-07,2.7400
2019-01-08,2.8900
2019-01-09,2.9200
2019-01-10,2.9500
2019-01-11,2.9500
2019-01-14,3.3600
2019-01-15,3.5400
2019-01-16,3.5800
2019-01-17,3.5800
2019-01-18,3.4300
2019-01-22,3.4300
2019-01-23,3.1300
2019-01-24,3.1300
2019-01-25,3.0700
2019-01-28,3.0500
2019-01-29,2.9400
2019-01-30,3.0000
2019-01-31,2.8200
2019-02-01,2.7000
2019-02-04,2.5700
2019-02-05,2.5400
2019-02-06,2.5800
2019-02-07,2.6200
2019-02-08,2.6600
2019-02-11,2.7600
2019-02-12,2.7100
2019-02-13,2.6100
2019-02-14,2.6100
2019-02-15,2.5900
2019-02-19,2.6900
2019-02-20,2.6900
2019-02-21,2.7300
2019-02-22,2.7400
2019-02-25,2.8400
2019-02-26,2.7400
2019-02-27,2.8900
2019-02-28,2.8900
2019-03-01,3.1900
2019-03-04,4.2500
2019-03-05,3.1800
2019-03-06,3.1800
2019-03-07,2.9000
2019-03-08,2.9000
2019-03-11,2.8600
2019-03-12,2.8300
2019-03-13,2.8700
2019-03-14,2.9500
2019-03-15,2.9500
2019-03-18,2.9000
2019-03-19,2.9200
2019-03-20,2.8600
2019-03-21,2.8600
2019-03-22,2.7500
2019-03-25,2.7200
2019-03-26,2.7400
2019-03-27,2.6900
2019-03-28,2.6900
2019-03-29,2.7300
2019-04-01,2.7300
2019-04-02,2.7600
2019-04-03,2.7400
2019-04-04,2.6600
2019-04-05,2.6200
2019-04-08,2.7200
2019-04-09,2.7100
2019-04-10,2.7200
2019-04-11,2.7200
2019-04-12,2.7500
2019-04-15,2.7500
2019-04-16,2.6600
2019-04-17,2.5500
2019-04-18,2.5400
2019-04-22,2.6100
2019-04-23,2.5300
2019-04-24,2.5300
2019-04-25,2.5400
2019-04-26,2.5800
2019-04-29,2.5800
2019-04-30,2.5900
2019-05-01,2.5900
2019-05-02,2.6300
2019-05-03,2.5900
2019-05-06,2.5400
2019-05-07,2.5400
2019-05-08,2.6400
2019-05-09,2.6200
2019-05-10,2.6400
2019-05-13,2.7100
2019-05-14,2.7000
2019-05-15,2.6900
2019-05-16,2.6200
2019-05-17,2.6100
2019-05-20,2.7000
2019-05-21,2.7300
2019-05-22,2.7300
2019-05-23,2.5600
2019-05-24,2.6000
2019-05-28,2.6500
2019-05-29,2.6900
2019-05-30,2.6900
2019-05-31,2.5900
2019-06-03,2.5000
2019-06-04,2.4500
2019-06-05,2.4500
2019-06-06,2.4000
2019-06-07,2.4300
2019-06-10,2.4200
2019-06-11,2.4100
2019-06-12,2.4300
2019-06-13,2.4300
2019-06-14,2.3700
2019-06-17,2.4600
2019-06-18,2.4400
2019-06-19,2.4300
2019-06-20,2.3800
2019-06-21,2.2700
2019-06-24,2.3100
2019-06-25,2.3100
2019-06-26,2.3400
2019-06-27,2.3200
2019-06-28,2.4200
2019-07-01,2.3300
2019-07-02,2.3000
2019-07-03,2.2900
2019-07-08,2.3900
2019-07-09,2.4100
2019-07-10,2.4900
2019-07-11,2.5400
2019-07-12,2.5400
2019-07-15,2.5300
2019-07-16,2.5300
2019-07-17,2.4400
2019-07-18,2.3800
2019-07-19,2.3000
2019-07-22,2.3300
2019-07-23,2.3400
2019-07-24,2.3300
2019-07-25,2.2600
2019-07-26,2.2300
2019-07-29,2.2300
2019-07-30,2.2200
2019-07-31,2.2800
2019-08-01,2.3600
2019-08-02,2.1200
2019-08-05,2.0200
2019-08-06,2.1500
2019-08-07,2.1800
2019-08-08,2.1300
2019-08-09,2.0900
2019-08-12,2.2100
2019-08-13,2.2400
2019-08-14,2.2200
2019-08-15,2.1900
2019-08-16,2.2000
2019-08-19,2.2600
2019-08-20,2.3500
2019-08-21,2.3100
2019-08-22,2.2800
2019-08-23,2.1500
2019-08-26,2.2300
2019-08-27,2.2400
2019-08-28,2.2400
2019-08-29,2.3600
2019-08-30,2.3300
2019-09-03,2.3900
2019-09-04,2.4800
2019-09-05,2.4900
2019-09-06,2.4900
2019-09-09,2.6500
2019-09-10,2.6700
2019-09-11,2.6300
2019-09-12,2.6200
2019-09-13,2.6100
2019-09-16,2.7500
2019-09-17,2.7000
2019-09-18,2.7200
2019-09-19,2.6500
2019-09-20,2.3400
2019-09-23,2.5500
2019-09-24,2.5500
2019-09-25,2.5400
2019-09-26,2.5700
2019-09-27,2.4100
2019-09-30,2.3700
2019-10-01,2.3600
2019-10-02,2.3600
2019-10-03,2.3100
2019-10-04,2.2500
2019-10-07,2.3600
2019-10-08,2.2900
2019-10-09,2.2600
2019-10-10,2.2600
2019-10-11,2.1300
2019-10-14,2.1300
2019-10-15,2.2900
2019-10-16,2.4400
2019-10-17,2.2900
2019-10-18,2.0800
2019-10-21,2.1300
2019-10-22,2.2100
2019-10-23,2.3400
2019-10-24,2.3300
2019-10-25,2.2600
2019-10-28,2.4900
2019-10-29,2.6100
2019-10-30,2.7100
2019-10-31,2.7300
2019-11-01,2.5400
2019-11-04,2.7700
2019-11-05,2.7700
2019-11-06,2.8200
2019-11-07,2.8400
2019-11-08,2.8700
2019-11-11,2.8700
2019-11-12,2.7200
2019-11-13,2.6600
2019-11-14,2.6800
2019-11-15,2.7000
2019-11-18,2.6400
2019-11-19,2.5300
2019-11-20,2.5600
2019-11-21,2.5300
2019-11-22,2.6200
2019-11-25,2.5100
2019-11-26,2.5100
2019-11-27,2.4600
2019-11-29,2.4600
2019-12-02,2.2900
2019-12-03,2.4200
2019-12-04,2.4300
2019-12-05,2.4200
2019-12-06,2.3100
2019-12-09,2.1700
2019-12-10,2.1800
2019-12-11,2.2800
2019-12-12,2.2800
2019-12-13,2.2800
2019-12-16,2.3400
2019-12-17,2.3000
2019-12-18,2.2600
2019-12-19,2.2100
2019-12-20,2.2700
2019-12-23,2.1700
2019-12-24,2.1100
2019-12-26,2.0900
2019-12-27,1.7500
2019-12-30,2.0600
2019-12-31,2.0900
2020-01-02,2.0500
2020-01-03,2.0600
2020-01-06,2.1000
2020-01-07,2.1700
2020-01-08,2.0900
2020-01-09,2.0500
2020-01-10,2.0500
2020-01-13,2.0300
2020-01-14,2.1500
2020-01-15,2.0100
2020-01-16,2.0600
2020-01-17,2.0700
2020-01-21,1.9800
2020-01-22,1.8900
2020-01-23,1.9500
2020-01-24,1.9100
2020-01-27,2.0300
2020-01-28,1.9600
2020-01-29,1.9300
2020-01-30,1.9400
2020-01-31,1.9100
2020-02-03,1.9000
2020-02-04,1.8900
2020-02-05,1.8900
2020-02-06,1.8600
2020-02-07,1.9300
2020-02-10,1.8500
2020-02-11,1.8500
2020-02-12,1.9100
2020-02-13,1.9500
2020-02-14,1.9300
2020-02-18,2.0400
2020-02-19,2.0100
2020-02-20,1.9800
2020-02-21,1.9600
2020-02-24,1.9400
2020-02-25,1.9300
2020-02-26,1.9600
2020-02-27,1.7800
2020-02-28,1.7900
2020-03-02,1.7500
2020-03-03,1.7800
2020-03-04,1.8300
2020-03-05,1.8900
2020-03-06,1.7600
2020-03-09,1.7400
2020-03-10,1.9100
2020-03-11,1.9600
2020-03-12,1.8200
2020-03-13,1.9400
2020-03-16,1.8900
2020-03-17,1.8900
2020-03-18,1.7300
2020-03-19,1.6800
2020-03-20,1.7600
2020-03-23,1.7000
2020-03-24,1.7300
2020-03-25,1.8000
2020-03-26,1.7300
2020-03-27,1.7000
2020-03-30,1.6500
2020-03-31,1.7100
2020-04-01,1.6900
2020-04-02,1.5500
2020-04-03,1.5000
2020-04-06,1.6400
2020-04-07,1.8300
2020-04-08,1.8600
2020-04-09,1.7400
2020-04-10
2020-04-11
2020-04-12
2020-04-13
2020-04-14
2020-04-15
2020-04-16
2020-04-17
2020-04-18
2020-04-19
2020-04-20
2020-04-21
2020-04-22
2020-04-23
2020-04-24
2020-04-25
2020-04-26
2020-04-27
2020-04-28
2020-04-29
2020-04-30
