0.0,75.68,3.284,17.92,1531.6,95.14200000000001,471.05,1083.61
0.0,75.39,3.252,18.06,1526.2,95.14200000000001,477.25,1079.25
0.0,75.17,3.2795,18.2,1537.3,95.14200000000001,485.75,1079.38
0.0,75.76,3.3385,18.54,1546.6,95.14200000000001,497.3,1092.54
0.0,75.39,3.3495,18.36,1536.5,95.14200000000001,490.4,1094.16
0.0,74.45,3.3185,18.45,1527.5,95.14200000000001,485.65,1075.63
0.0,73.45,3.291,18.14,1513.9,95.14200000000001,476.2,1071.69
0.0,72.71,3.2915,17.94,1508.6,95.14200000000001,483.7,1067.36
0.0,71.24,3.241,17.88,1517.7,95.14200000000001,484.25,1051.87
0.0,72.07,3.211,18.63,1527.4,95.14200000000001,491.55,1055.33
0.0,73.36,3.3087,19.11,1539.9,95.14200000000001,502.86,1047.22
0.0,75.17,3.3716,19.03,1537.0,95.14200000000001,503.69,1064.59
0.0,71.93,3.3682,18.87,1523.5,95.14200000000001,501.56,1049.33
0.0,73.97,3.4775,19.47,1535.7,95.35,520.1,1080.29
0.0,74.99,3.4955,19.45,1551.5,95.35,525.25,1090.1
0.0,74.52,3.5,19.66,1561.1,95.35,531.45,1104.51
0.0,73.98,3.4705,19.65,1556.3,95.35,523.2,1091.84
0.0,74.25,3.4435,19.97,1553.3,95.35,521.8,1104.18
0.0,76.4,3.4065,19.9,1542.5,95.35,519.85,1109.55
0.0,77.17,3.479,19.93,1549.9,95.35,529.8,1121.9
0.0,76.78,3.4685,20.31,1594.4,95.35,553.8,1121.1
0.0,75.92,3.4665,20.44,1605.3,95.35,559.6,1125.07
0.0,74.58,3.4935,20.76,1611.9,95.35,549.35,1124.66
0.0,73.63,3.522,20.85,1621.9,95.35,545.7,1125.59
0.0,74.81,3.5045,20.91,1632.0,95.35,541.85,1142.71
0.0,72.96,3.481,20.76,1612.4,95.35,530.05,1139.78
0.0,72.98,3.565,21.08,1632.9,95.35,541.9,1134.28
0.0,73.4,3.5905,21.08,1645.9,95.35,556.85,1124.83
0.0,74.63,3.618,21.35,1639.8,95.35,560.5,1148.67
0.0,76.51,3.597,21.54,1631.08,95.35,552.2,1142.16
0.0,77.85,3.6615,21.87,1653.72,95.35,567.3,1144.73
0.0,79.95,3.6515,22.07,1657.28,95.35,571.25,1141.2
0.0,81.57,3.6905,21.95,1682.1,95.09899999999999,574.9,1146.24
0.0,81.43,3.664,22.03,1672.1,95.09899999999999,561.3,1137.03
0.0,82.83,3.7265,22.24,1700.7,95.09899999999999,578.2,1160.75
0.0,83.21,3.753,22.92,1712.0,95.09899999999999,589.65,1159.97
0.0,81.34,3.6795,23.38,1705.0,95.09899999999999,587.1,1158.06
0.0,82.66,3.7745,22.37,1708.7,95.09899999999999,587.6,1165.15
0.0,82.18,3.7895,23.31,1690.8,95.09899999999999,588.75,1165.32
0.0,81.67,3.7895,23.03,1683.3,95.09899999999999,580.65,1169.77
0.0,83.03,3.8205,23.53,1707.4,95.09899999999999,593.65,1178.1
0.0,82.71,3.8155,24.49,1712.6,95.09899999999999,601.55,1173.81
0.0,81.23,3.839,24.42,1695.4,95.09899999999999,589.2,1176.19
0.0,83.06,3.855,24.02,1698.3,95.09899999999999,588.1,1184.71
0.0,79.57,3.7575,24.26,1677.6,95.09899999999999,578.45,1165.9
0.0,81.93,3.7935,23.71,1687.3,95.09899999999999,590.65,1178.17
0.0,80.03,3.7815,23.9,1673.4,95.09899999999999,586.3,1180.26
0.0,81.15,3.797,23.05,1675.1,95.09899999999999,591.1,1183.08
0.0,82.0,3.863,23.71,1697.0,95.09899999999999,608.8,1185.62
0.0,82.6,3.869,23.48,1704.0,95.09899999999999,625.45,1185.64
0.0,81.9,3.7755,23.77,1678.1,95.09899999999999,619.15,1182.45
0.0,82.2,3.7875,23.73,1692.0,95.09899999999999,629.45,1183.78
0.0,81.45,3.7335,23.96,1707.1,95.09899999999999,645.1,1183.26
0.0,82.94,3.785,24.91,1711.5,95.13799999999999,648.7,1184.38
0.0,83.91,3.839,24.73,1719.1,95.13799999999999,645.45,1193.57
0.0,84.45,3.785,25.0,1697.2,95.13799999999999,642.7,1197.96
0.0,86.49,3.912,25.38,1755.9,95.13799999999999,674.75,1221.06
0.0,86.85,3.9485,26.14,1768.9,95.13799999999999,685.4,1225.85
0.0,87.07,3.9565,26.72,1771.1,95.13799999999999,710.9,1223.25
0.0,87.04,4.043,28.55,1809.6,95.13799999999999,742.65,1213.4
0.0,87.77,3.969,27.53,1737.9,95.13799999999999,696.75,1218.71
0.0,87.77,4.0225,27.75,1745.8,95.13799999999999,704.15,1213.54
0.0,84.89,3.8935,26.79,1684.6,95.13799999999999,673.65,1199.21
0.0,84.88,3.925,26.01,1685.8,95.13799999999999,681.3,1197.75
0.0,82.33,3.7275,25.48,1645.7,95.13799999999999,645.9,1178.34
0.0,80.43,3.7295,25.2,1640.9,95.13799999999999,654.85,1178.59
0.0,81.88,3.831,26.57,1663.9,95.13799999999999,695.5,1196.69
0.0,81.65,3.8335,27.07,1671.1,95.13799999999999,703.7,1199.73
0.0,81.24,3.7515,27.42,1655.5,95.13799999999999,684.7,1197.84
0.0,80.79,3.7025,27.31,1657.7,95.13799999999999,691.1,1180.73
0.0,83.21,3.7563,27.41,1658.4,95.13799999999999,695.81,1198.35
0.0,83.87,3.7532,26.62,1645.2,95.13799999999999,677.44,1189.4
0.0,85.73,3.761,26.74,1644.6,95.13799999999999,694.11,1187.76
0.0,84.12,3.8242,27.13,1666.4,95.13799999999999,702.59,1180.55
0.0,86.75,3.9475,28.74,1684.0,96.03399999999999,732.3,1206.07
0.0,87.98,3.9785,28.5,1713.1,96.03399999999999,763.7,1221.53
0.0,89.18,3.9985,28.74,1728.5,96.03399999999999,770.1,1224.71
0.0,89.33,4.0075,29.6,1713.6,96.03399999999999,751.4,1223.12
0.0,88.69,4.0475,30.5,1705.2,96.03399999999999,738.7,1223.75
0.0,88.3,4.099,29.02,1681.4,96.03399999999999,728.95,1228.28
0.0,88.35,4.085,28.41,1678.9,96.03399999999999,741.6,1233.0
0.0,87.81,4.1095,28.79,1675.3,96.03399999999999,732.7,1240.4
0.0,88.62,4.2045,29.33,1697.3,96.03399999999999,752.45,1240.46
0.0,88.33,4.206,29.88,1713.9,96.03399999999999,768.2,1241.59
0.0,88.66,4.1295,29.06,1704.4,96.03399999999999,752.65,1235.23
0.0,87.71,4.113,29.15,1698.6,96.03399999999999,742.55,1242.87
0.0,88.02,4.156,28.78,1698.5,96.03399999999999,738.6,1243.91
0.0,88.68,4.2035,29.21,1710.7,96.03399999999999,744.75,1247.08
0.0,89.3,4.273,29.25,1721.9,96.03399999999999,753.05,1254.6
0.0,89.83,4.272,29.35,1730.9,96.03399999999999,755.15,1258.84
0.0,90.84,4.256,29.18,1723.1,96.03399999999999,758.1,1256.77
0.0,91.13,4.3085,30.44,1756.6,96.03399999999999,793.4,1259.78
0.0,89.85,4.3601,30.7,1747.3,96.03399999999999,786.2,1257.88
0.0,91.38,4.4455,30.63,1777.22,96.03399999999999,803.3,1257.64
0.0,89.39,4.369,30.67,1747.4,95.936,769.05,1270.2
0.0,90.3,4.408,29.21,1734.1,95.936,775.3,1276.56
0.0,88.37,4.3295,29.08,1735.1,95.936,762.9,1273.85
0.0,88.07,4.2825,28.39,1738.3,95.936,755.95,1271.5
0.0,89.24,4.2645,28.79,1745.1,95.936,749.65,1269.75
0.0,91.11,4.349,29.54,1770.3,95.936,783.75,1274.48
0.0,91.85,4.4115,29.6,1801.1,95.936,806.75,1285.96
0.0,91.39,4.377,29.22,1821.2,95.936,813.45,1283.76
0.0,91.53,4.412,28.52,1816.0,95.936,790.5,1293.24
0.0,91.38,4.428,28.79,1828.3,95.936,810.45,1295.02
0.0,90.85,4.37,29.32,1838.1,95.936,819.75,1281.92
0.0,88.56,4.272,28.41,1818.6,95.936,815.85,1280.26
0.0,88.22,4.309,27.14,1822.3,95.936,816.75,1283.35
0.0,86.74,4.3485,27.56,1819.6,95.936,816.55,1290.84
0.0,85.08,4.226,26.7,1787.3,95.936,784.75,1291.18
0.0,86.15,4.267,27.1,1796.9,95.936,804.6,1296.63
0.0,84.45,4.3385,27.39,1803.5,95.936,813.5,1299.54
0.0,88.15,4.373,26.68,1805.0,95.936,817.0,1276.34
0.0,90.99,4.4585,27.75,1800.9,95.936,820.1,1286.12
0.0,89.54,4.547,28.32,1833.0,95.515,823.55,1307.59
0.0,89.78,4.544,28.27,1828.6,95.515,810.55,1304.03
0.0,89.42,4.5445,28.3,1844.1,95.515,820.55,1307.1
0.0,87.87,4.5795,28.91,1845.8,95.515,816.45,1310.87
0.0,86.3,4.575,29.21,1844.2,95.515,819.05,1319.05
0.0,85.85,4.574,29.42,1861.9,95.515,838.45,1324.57
0.0,85.59,4.524,30.22,1859.4,95.515,826.45,1320.88
0.0,85.44,4.5435,29.8,1830.8,95.515,820.9,1321.87
0.0,84.39,4.536,30.0,1813.5,95.515,814.7,1329.15
0.0,83.66,4.6285,30.16,1827.6,95.515,832.8,1332.32
0.0,83.13,4.536,30.72,1831.6,95.515,839.9,1328.01
0.0,83.8,4.47,30.77,1834.3,95.515,838.35,1336.32
0.0,85.05,4.484,30.61,1844.0,95.515,843.0,1340.43
0.0,85.03,4.482,31.94,1843.3,95.515,857.7,1343.01
0.0,92.65,4.347,32.89,1786.3,95.515,805.7,1315.44
0.0,96.04,4.2787,33.29,1776.7,95.515,774.9,1307.4
0.0,95.83,4.3333,33.28,1786.8,95.515,778.53,1306.1
0.0,96.52,4.4474,32.54,1803.4,95.515,786.74,1319.88
0.0,97.1,4.4928,33.49,1809.2,95.515,799.21,1327.22
0.0,99.63,4.5095,34.37,1845.1,96.465,816.7,1306.33
0.0,102.27,4.498,34.75,1859.3,96.465,822.65,1308.44
0.0,101.92,4.49,34.53,1833.0,96.465,814.8,1330.97
0.0,104.34,4.4855,34.43,1837.9,96.465,809.8,1321.15
0.0,105.37,4.327,36.6,1820.4,96.465,790.1,1310.13
0.0,105.06,4.3385,36.37,1802.6,96.465,786.7,1321.82
0.0,104.39,4.2125,36.17,1802.0,96.465,781.65,1320.02
0.0,102.73,4.1975,35.19,1765.6,96.465,766.4,1295.11
0.0,101.14,4.2075,34.1,1781.7,96.465,765.5,1304.28
0.0,101.2,4.1865,36.18,1752.3,96.465,748.2,1296.39
0.0,97.23,4.137,33.88,1705.6,96.465,704.9,1281.87
0.0,97.99,4.1975,34.73,1700.5,96.465,705.05,1256.88
0.0,101.47,4.344,34.47,1706.9,96.465,716.8,1273.72
0.0,101.06,4.339,35.15,1723.4,96.465,731.2,1279.2
0.0,102.36,4.286,36.16,1744.9,96.465,742.3,1298.38
0.0,105.21,4.4285,36.58,1760.0,96.465,749.3,1297.54
0.0,105.04,4.4245,37.78,1760.0,96.465,752.25,1309.66
0.0,104.89,4.419,37.68,1745.6,96.465,750.4,1313.8
0.0,103.54,4.35,36.62,1748.66,96.465,745.7,1310.19
0.0,104.34,4.3465,36.62,1742.0,96.465,752.95,1319.44
0.0,103.8,4.274,37.53,1773.02,96.465,758.1,1328.26
0.0,106.19,4.3075,37.87,1782.42,96.465,767.9,1325.83
0.0,107.55,4.2585,37.63,1776.9,96.133,775.05,1332.41
0.0,108.14,4.255,38.46,1787.0,96.133,784.4,1332.87
0.0,107.82,4.2645,38.08,1796.8,96.133,793.1,1332.63
0.0,108.38,4.37,39.63,1797.8,96.133,784.6,1335.54
0.0,109.82,4.4165,39.51,1790.6,96.133,780.25,1333.51
0.0,112.27,4.5015,40.22,1812.1,96.133,794.2,1328.17
0.0,105.75,4.3835,40.44,1774.3,96.133,770.1,1314.16
0.0,106.6,4.2945,40.22,1777.2,96.133,765.3,1314.41
0.0,107.73,4.284,40.67,1795.6,96.133,774.25,1314.52
0.0,109.17,4.2575,42.61,1794.8,96.133,768.1,1319.68
0.0,106.7,4.198,42.79,1782.8,96.133,739.1,1305.14
0.0,107.18,4.2295,43.22,1771.3,96.133,731.1,1312.62
0.0,110.84,4.3395,44.79,1802.8,96.133,758.9,1330.36
0.0,111.72,4.4,46.26,1820.7,96.133,769.05,1337.38
0.0,111.72,4.3231,45.48,1805.4,96.133,755.7,1347.24
0.0,112.31,4.2354,45.3,1819.2,96.133,758.1,1355.66
0.0,112.38,4.2549,48.7,1839.9,96.133,775.3,1360.48
0.0,110.6,4.253,43.61,1860.5,96.335,782.4,1356.62
0.0,108.79,4.134,40.29,1826.3,96.335,746.7,1347.32
0.0,99.89,3.998,37.84,1778.2,96.335,710.8,1335.1
0.0,96.87,3.9755,34.2,1786.4,96.335,716.3,1340.2
0.0,100.32,4.0165,38.0,1795.1,96.335,729.0,1346.29
0.0,103.39,4.042,38.4,1800.9,96.335,732.65,1357.16
0.0,97.88,3.9135,39.18,1777.8,96.335,715.4,1342.08
0.0,98.53,3.9705,32.5,1771.0,96.335,716.85,1348.65
0.0,99.21,3.9835,36.2,1769.3,96.335,706.45,1337.77
0.0,96.91,3.9905,34.35,1760.0,96.335,713.5,1329.47
0.0,96.4,3.9985,34.28,1761.0,96.335,714.25,1328.98
0.0,99.52,4.105,34.59,1779.9,96.335,737.2,1340.68
0.0,97.99,4.0525,35.75,1769.0,96.335,728.15,1343.6
0.0,99.15,4.1215,34.8,1769.4,96.335,735.5,1333.27
0.0,97.06,3.9915,34.7,1755.9,96.335,731.8,1317.37
0.0,99.13,4.013,35.85,1762.5,96.335,735.25,1316.28
0.0,100.78,4.107,37.17,1779.8,96.335,747.72,1320.47
0.0,100.18,4.111,36.95,1778.1,96.335,757.98,1325.69
0.0,100.58,4.186,37.69,1800.0,96.335,761.1,1331.1
0.0,102.7,4.1775,38.65,1834.0,96.335,780.59,1345.2
0.0,100.3,4.1065,37.95,1823.9,96.589,779.1,1314.55
0.0,100.41,4.0845,37.22,1817.8,96.589,770.4,1312.94
0.0,100.28,4.1345,35.19,1823.7,96.589,785.4,1300.16
0.0,99.07,4.142,36.87,1821.2,96.589,798.7,1286.17
0.0,99.18,4.1495,37.41,1830.7,96.589,809.5,1284.94
0.0,100.77,4.1085,36.22,1831.2,96.589,805.7,1279.56
0.0,101.95,4.1075,37.03,1844.7,96.589,818.1,1289.0
0.0,99.3,4.056,37.38,1833.0,96.589,817.3,1270.98
0.0,97.2,4.0345,35.51,1806.8,96.589,800.35,1271.83
0.0,99.37,4.155,34.68,1794.9,96.589,792.75,1287.87
0.0,94.83,4.122,35.26,1774.2,96.589,776.0,1265.42
0.0,94.95,4.1175,35.55,1760.7,96.589,763.5,1267.64
0.0,93.02,4.102,35.39,1752.1,96.589,745.4,1271.5
0.0,93.23,4.0735,35.58,1730.5,96.589,748.2,1278.36
0.0,93.7,4.0885,36.22,1747.2,96.589,767.25,1295.52
0.0,94.96,4.088,35.91,1752.4,96.589,770.65,1287.14
0.0,90.7,4.039,36.01,1694.5,96.589,743.35,1283.5
0.0,90.89,4.0985,34.73,1677.6,96.589,731.5,1268.45
0.0,90.65,4.0547,34.01,1673.32,96.589,724.6,1280.1
0.0,92.9,4.0984,33.96,1692.42,96.589,735.15,1296.67
0.0,94.85,4.2182,34.39,1725.48,96.589,751.9,1307.41
0.0,95.3,4.2804,35.02,1725.84,96.589,760.65,1320.64
0.0,94.81,4.3025,33.85,1716.8,97.101,757.45,1339.67
0.0,96.92,4.3475,34.76,1742.1,97.101,775.65,1337.88
0.0,96.67,4.335,35.38,1733.4,97.101,773.2,1339.22
0.0,98.7,4.442,35.86,1743.0,97.101,786.55,1353.22
0.0,96.2,4.412,36.28,1733.4,97.101,778.95,1343.8
0.0,95.16,4.368,36.36,1728.3,97.101,767.45,1319.49
0.0,97.41,4.3915,34.91,1736.3,97.101,767.45,1313.64
0.0,98.04,4.4035,36.75,1767.0,97.101,784.0,1317.72
0.0,95.75,4.38,39.4,1774.3,97.101,783.35,1308.87
0.0,97.24,4.413,38.17,1755.5,97.101,780.65,1316.14
0.0,95.94,4.403,40.33,1775.4,97.101,794.6,1305.44
0.0,97.49,4.468,40.32,1776.3,97.101,798.3,1326.73
0.0,98.11,4.436,38.59,1776.1,97.101,793.65,1325.84
0.0,98.96,4.3835,39.78,1787.8,97.101,809.0,1343.8
0.0,99.53,4.41,39.67,1798.4,97.101,806.4,1345.02
0.0,98.97,4.4065,40.78,1794.0,97.101,809.0,1337.43
0.0,99.61,4.478,40.34,1807.2,97.101,836.1,1331.94
0.0,97.4,4.4465,40.81,1808.0,97.101,833.2,1304.89
0.0,97.48,4.4695,40.19,1792.4,97.101,828.1,1300.67
0.0,95.68,4.4795,39.63,1785.3,97.101,827.7,1292.28
0.0,94.98,4.41,39.31,1794.6,97.664,829.5,1286.94
0.0,93.78,4.395,39.73,1793.5,97.664,826.9,1254.05
0.0,91.87,4.326,41.04,1785.0,97.664,795.1,1260.34
0.0,86.75,4.2355,41.62,1729.4,97.664,752.95,1200.07
0.0,86.89,4.117,39.24,1719.1,97.664,741.75,1199.38
0.0,81.27,3.9615,39.86,1723.6,97.664,728.5,1119.46
0.0,79.32,3.97,38.36,1756.4,97.664,734.55,1172.53
0.0,83.05,3.8885,38.31,1771.7,97.664,726.8,1120.76
0.0,85.48,4.0085,39.18,1792.4,97.664,733.8,1172.64
0.0,85.19,4.012,38.29,1796.7,97.664,748.2,1178.81
0.0,87.88,4.032,39.18,1797.2,97.664,746.35,1204.49
